MP_ETAT_SECURITE_GIVRAGE_EVAPORATEUR||79|1|0|0|2026-08-19 19:00:23.492227+00
MP_ETAT_TRAPPE_CARBURANT||79|1|0|0|2026-08-19 19:00:23.492227+00
MP_ETAT_VERROUILLAGE_OUVRANT_ARRIERE||79|2|0|1|2026-08-19 19:00:23.492227+00
MP_ETAT_VERROUILLAGE_VEHICULE||79|2|1|2|2026-08-19 19:00:23.492227+00
MP_FONCTION_DE_REGULATION_A_AFFICHER||79|2|0|2|2026-08-19 19:00:23.492227+00
MP_GENERAL_DU_SYSTEME_DE_CLIMATISATION||79|1|0|0|2026-08-19 19:00:23.492227+00
MP_HEURE_AFFICHEE|s|79|5|9|23|2026-08-19 19:00:23.492227+00
MP_HEURE_PROGRAMMATION_REVEIL_PRECONDITIONNEMENT_THERMIQUE|minutes|0|0|0|0|-
MP_IMPEDANCE_JAUGE_CARBURANT|Ohms|79|10|50|130|2026-08-19 19:00:23.492227+00
MP_INFORMATION_ARRET_FIXE_ESSUIE_VITRE_ARRIERE||79|1|0|0|2026-08-19 19:00:23.492227+00
MP_INFORMATION_JOUR_NUIT||79|2|0|1|2026-08-19 19:00:23.492227+00
MP_INFORMATION_MARCHE_ARRIERE||79|2|0|1|2026-08-19 19:00:23.492227+00
MP_INFORMATION_PRESENCE_REMORQUE||79|1|0|0|2026-08-19 19:00:23.492227+00
MP_INFO_GMP||79|2|1|4|2026-08-19 19:00:23.492227+00
MP_JOUR|ms|79|3|16|19|2026-08-19 19:00:23.492227+00
MP_JOUR_SEMAINE||79|3|1|4|2026-08-19 19:00:23.492227+00
MP_KILOMETRAGE_ODOMETRE_LORS_DERNIERE_RAZ_MAINTENANCE|km|79|2|185662.8|1856628|2026-08-19 19:00:23.492227+00
MP_KILOMETRAGE_TOTAL|km|79|19|195446.103|195463.503|2026-08-19 19:00:23.492227+00
MP_KILOMETRAGE_TOTAL_APRES_SAUT_KILOMETRAGE|km|79|1|0|0|2026-08-19 19:00:23.492227+00
MP_KILOMETRAGE_TOTAL_AVANT_SAUT_KILOMETRAGE|km|79|1|0|0|2026-08-19 19:00:23.492227+00
MP_KILOMETRAGE_TRAJET1|km|79|3|0.125|9999|2026-08-19 19:00:23.492227+00
MP_KILOMETRAGE_TRAJET2|km|79|3|0.125|9999|2026-08-19 19:00:23.492227+00
MP_KM_PARTIEL_MEMORISE_EN_BSI|km|79|22|199.755|217.128|2026-08-19 19:00:23.492227+00
MP_KM_TOTAL_MEMORISE_EN_BSI|km|79|19|195446.103|195463.503|2026-08-19 19:00:23.492227+00
MP_LAVAGE_EN_COURS||79|1|0|0|2026-08-19 19:00:23.492227+00
MP_MENU_PERSONNALISATION_LANGUE_CONFIGUREE||79|2|0|14|2026-08-19 19:00:23.492227+00
MP_MINUTES_AFFICHEE|ms|79|40|3|59|2026-08-19 19:00:23.492227+00
MP_MODE_ESSUYAGE_AUTOMATIQUE||79|1|0|0|2026-08-19 19:00:23.492227+00
MP_MODE_FONCTIONNEMENT_DE_LA_CLIMATISATION||79|1|2|2|2026-08-19 19:00:23.492227+00
MP_MOIS_AFFICHE|ms|79|1|8|8|2026-08-19 19:00:23.492227+00
MP_MOTIF_VERROUILLAGE_VEHICULE||79|2|1|8|2026-08-19 19:00:23.492227+00
MP_NB_CLE_OU_BADGE_APPRI|keys(s)|79|1|2|2|2026-08-19 19:00:23.492227+00
MP_NIVEAU_CARBURANT_AFFICHE|litres|79|10|0|81|2026-08-19 19:00:23.492227+00
MP_NIVEAU_CARBURANT_CALCULE|Litres|79|18|42.85|48.9|2026-08-19 19:00:23.492227+00
MP_NIVEAU_CARBURANT_MESURE|litres|79|19|42.65|55.06|2026-08-19 19:00:23.492227+00
MP_NIVEAU_ETAT_CHARGE_BATTERIE||79|1|254|254|2026-08-19 19:00:23.492227+00
MP_NIVEAU_HUILE_MOTEUR_AFFICHE|%|0|0|0|0|-
MP_NIVEAU_HUILE_MOTEUR_MESURE|%|0|0|0|0|-
MP_NIVEAU_HUILE_MOTEUR_MOYENNE|%|79|1|90|90|2026-08-19 19:00:23.492227+00
MP_NIVEAU_LUMINOSITE_ECLAIRAGE_INTERIEUR_PLATINE_DE_PORTE||79|1|15|15|2026-08-19 19:00:23.492227+00
MP_NOMBRE_JOURS_DEPUIS_DENIERE_RAZ_MAINT|day(s)|79|4|423|426|2026-08-19 19:00:23.492227+00
MP_NOMBRE_JOURS_RESTANT_AVANT_MAINTENANCE|day(s)|0|0|0|0|-
MP_NOMBRE_KILOMETRE_AVANT_MAINTENANCE|km|79|4|624|630|2026-08-19 19:00:23.492227+00
MP_NOMBRE_NON_ARRET_CLIMATISATION_DURANT_20_A_40_DERNIER_KMS|ms|79|1|0|0|2026-08-19 19:00:23.492227+00
MP_NOMBRE_NON_ARRET_CLIMATISATION_DURANT_20_DERNIER_KMS|ms|79|1|0|0|2026-08-19 19:00:23.492227+00
MP_NOMBRE_NON_ARRET_CLIMATISATION_DURANT_40_A_60_DERNIER_KMS|ms|79|1|0|0|2026-08-19 19:00:23.492227+00
MP_NOMBRE_SAUT_ANORMAUX_KILOMETRAGE_TOTAL|ms|79|1|0|0|2026-08-19 19:00:23.492227+00
MP_NOMBRE_TELECOMMANDES_APPRISES_CLE_ELECTRONIQUE|ms|79|1|0|0|2026-08-19 19:00:23.492227+00
MP_NOMBRE_TELECOMMANDES_APPRISES_MAINS_LIBRES|ms|79|1|0|0|2026-08-19 19:00:23.492227+00
MP_NOMBRE_TELECOMMANDE_2004_APPRIS|ms|79|1|0|0|2026-08-19 19:00:23.492227+00
MP_NOMBRE_TELECOMMANDE_BAS_COUT_APPRIS|ms|79|1|0|0|2026-08-19 19:00:23.492227+00
MP_NOMBRE_TELECOMMANDE_STANDARD_2010_APPRIS|ms|79|1|2|2|2026-08-19 19:00:23.492227+00
MP_PORTE_ARRIERE_DROITE||79|1|0|0|2026-08-19 19:00:23.492227+00
MP_PORTE_ARRIERE_GAUCHE||79|1|0|0|2026-08-19 19:00:23.492227+00
MP_PORTE_AVANT_DROITE||79|1|0|0|2026-08-19 19:00:23.492227+00
MP_PORTE_AVANT_GAUCHE||79|2|0|1|2026-08-19 19:00:23.492227+00
MP_POSITION_CAPOT||79|1|0|0|2026-08-19 19:00:23.492227+00
MP_POSITION_CLE_CONTACT||4814|1|1|1|2026-08-19 19:01:18.129722+00
MP_POSITION_CLE_EN_PLUS_DEM2||79|1|0|0|2026-08-19 19:00:23.492227+00
MP_POSITION_COMMUTATEUR_ALARME_VOLUMETRIQUE||79|1|0|0|2026-08-19 19:00:23.492227+00
MP_POSITION_LEVIER_VITESSE||4728|1|0|0|2026-08-19 19:01:18.129722+00
MP_POSITION_TOIT_OUVRANT||79|1|0|0|2026-08-19 19:00:23.492227+00
MP_PRESENCE_CLE_OU_BADGE||79|1|1|1|2026-08-19 19:00:23.492227+00
MP_PRESSION_FLUIDE_FRIGORIGENE|bar|79|32|5.5|11.2|2026-08-19 19:00:23.492227+00
MP_RECEPTION_MESSAGE_TELECOMMANDE_HF_IDENTIFIE||79|1|0|0|2026-08-19 19:00:23.492227+00
MP_RECEPTION_MESSAGE_TELECOMMANDE_HF_NON_IDENTIFIE||79|1|0|0|2026-08-19 19:00:23.492227+00
MP_RECEPTION_TELECOMMANDE_HAUTE_FREQUENCE_PRINCIPALE||79|2|0|1|2026-08-19 19:00:23.492227+00
MP_RECEPTION_TELECOMMANDE_HAUTE_FREQUENCE_SPECIFIQUE_JAPON||79|1|0|0|2026-08-19 19:00:23.492227+00
MP_REGIME_MOTEUR_AFFICHE|Rpm|4814|1405|0|5326.625|2026-08-19 19:01:18.129722+00
MP_REPONSE_IDENTIFICATION_CLE_OU_BADGE_PAR_BSI||79|1|0|0|2026-08-19 19:00:23.492227+00
MP_REPONSE_NEGATIVE_VERROUILLAGE_DEVERROUILLAGE_DE_L_AVE||79|1|0|0|2026-08-19 19:00:23.492227+00
MP_RESISTANCE_CAPTEUR_TEMPERATURE_HUILE|Ohms|79|1|60|60|2026-08-19 19:00:23.492227+00
MP_RESISTANCE_INTERNE_BATTERIE|mOhms|79|1|10.22|10.22|2026-08-19 19:00:23.492227+00
MP_SECURITE_BASSE_PRESSION_CIRCUIT_REFRIGERATION||79|1|0|0|2026-08-19 19:00:23.492227+00
MP_SECURITE_ENFANT_DROIT_ACTIVEE||79|1|0|0|2026-08-19 19:00:23.492227+00
MP_SECURITE_ENFANT_GAUCHE_ACTIVEE||79|1|0|0|2026-08-19 19:00:23.492227+00
MP_SECURITE_HAUTE_PRESSION_CIRCUIT_REFRIGERATION||79|1|0|0|2026-08-19 19:00:23.492227+00
MP_SECURITE_REGIME_MOTEUR||79|1|0|0|2026-08-19 19:00:23.492227+00
MP_SERRURE_AVANT_DROITE_VERROUILLE||79|2|0|1|2026-08-19 19:00:23.492227+00
MP_SERRURE_AVANT_GAUCHE_VERROUILLE||79|2|0|1|2026-08-19 19:00:23.492227+00
MP_SEUIL_MAINTENANCE_KILOMETRIQUE_DEPASSEE||79|1|0|0|2026-08-19 19:00:23.492227+00
MP_SEUIL_MAINTENANCE_TEMPORELLE_DEPASSEE||79|1|0|0|2026-08-19 19:00:23.492227+00
MP_SIGNALISATION_EFFRACTION||79|1|0|0|2026-08-19 19:00:23.492227+00
MP_SIGNALISATION_EFFRACTION_PERIMETRIQUE||79|1|0|0|2026-08-19 19:00:23.492227+00
MP_STATUS_CHARGE_BATTERIE||79|1|254|254|2026-08-19 19:00:23.492227+00
MP_TELECOMMANDE_HF_01_SYNCHRONISEE||79|1|0|0|2026-08-19 19:00:23.492227+00
MP_TELECOMMANDE_HF_02_SYNCHRONISEE||79|1|0|0|2026-08-19 19:00:23.492227+00
MP_TELECOMMANDE_HF_03_SYNCHRONISEE||79|1|0|0|2026-08-19 19:00:23.492227+00
MP_TELECOMMANDE_HF_04_SYNCHRONISEE||79|1|0|0|2026-08-19 19:00:23.492227+00
MP_TELECOMMANDE_HF_05_SYNCHRONISEE||79|1|0|0|2026-08-19 19:00:23.492227+00
MP_TELECOMMANDE_RECONNUE||79|1|0|0|2026-08-19 19:00:23.492227+00
MP_TEMPERATURE_BATTERIE_12V|°C|0|0|0|0|-
MP_TEMPERATURE_EVAPORATEUR|�|79|41|16.3|50.3|2026-08-19 19:00:23.492227+00
MP_TEMPERATURE_EXTERIEURE|°C|78|12|16|23|2026-08-19 19:00:23.492227+00
MP_TEMPERATURE_EXTERIEURE_CALCULEE|°C|79|13|16|23|2026-08-19 19:00:23.492227+00
MP_TEMPERATURE_HUILE_MOTEUR_CALCULEE|°C|4783|41|18|108|2026-08-19 19:01:18.129722+00
MP_TENSION_ALIMENTION_BSI|V|4814|167|11.753|14.931|2026-08-19 19:01:18.129722+00
MP_TENSION_ALIMENTION_BSI_AU_REVEIL|V|36|3|12.656|12.855|2026-08-19 19:00:23.492227+00
MP_TENSION_BATTERIE|V|0|0|0|0|-
MP_TENSION_BATTERIE_AU_REPOS|V|79|1|16.1|16.1|2026-08-19 19:00:23.492227+00
MP_TENSION_BATTERIE_PREDITE_DE_DEMARRAGE|Volt(s)|0|0|0|0|-
MP_TENSION_CONSIGNE_ALTERNATEUR|Volt(s)|78|1|10.6|10.6|2026-08-19 19:00:23.492227+00
MP_TENSION_ESTIMEE_BATTERIE_DEMANDE_REDEMARRAGE_MOTEUR|Volt(s)|0|0|0|0|-
MP_TYPE_AFFICHAGE_HEURE_DATE||79|1|0|0|2026-08-19 19:00:23.492227+00
MP_VALIDITE_INFO_DISTANCE_PARCOURUE||79|1|1|1|2026-08-19 19:00:23.492227+00
MP_VIN||29|1|3.0700287531024225e+40|3.0700287531024225e+40|2026-08-16 20:16:16.410466+00
MP_VITESSE_LACET|°/s|0|0|0|0|-
MP_VITESSE_MEMORISEE_ATTEINTE||79|2|0|1|2026-08-19 19:00:23.492227+00
MP_VITESSE_VEHICULE_a|km/h|4814|608|0|67.95|2026-08-19 19:01:18.129722+00
TEMPERATURE_HUILE_MESUREE|°C|79|24|18|108|2026-08-19 19:00:23.492227+00
V46_32:CONFIG_INDICE_TELECODAGE||3|1|8|8|2026-08-19 18:22:33.9498+00
V46_32:ID_NOM_DU_FOURNISSEUR||3|1|6|6|2026-08-19 18:22:33.9498+00
V46_32:ID_REFERENCE_COMPLEMENTAIRE_MATERIEL||3|1|652906553984|652906553984|2026-08-19 18:22:33.9498+00
V46_32:ID_REFERENCE_MATERIEL||3|1|652906553984|652906553984|2026-08-19 18:22:33.9498+00
V46_32:ID_VERSION_DIAGNOSTIC||3|1|0|0|2026-08-19 18:22:33.9498+00
V46_32:MP_ANGLE_PAPILLON_CONSIGNE|°|3|2|3|11|2026-08-19 18:22:33.9498+00
V46_32:MP_ANGLE_PAPILLON_MESURE|°|3|2|3|6|2026-08-19 18:22:33.9498+00
V46_32:MP_AVANCE_ALLUMAGE_APPLIQUEE_A_CHAQUE_CYLINDRE|Crankshaft°|3|2|-2|1|2026-08-19 18:22:33.9498+00
V46_32:MP_AVANCE_ALLUMAGE_MAXIMUM|°|3|2|-2|19|2026-08-19 18:22:33.9498+00
V46_32:MP_AVANCE_ALLUMAGE_MINIMUM|°|3|3|-36|-9|2026-08-19 18:22:33.9498+00
V46_32:MP_AVANCE_ALLUMAGE_OPTIMAL|°|3|2|7|19|2026-08-19 18:22:33.9498+00
V46_32:MP_CDERCOELECPURGE|%|3|3|0|19|2026-08-19 18:22:33.9498+00
V46_32:MP_CHARGE_ESTIMEE_CANISTER|%|3|1|0|0|2026-08-19 18:22:33.9498+00
V46_32:MP_COMPTDEMMOT||3|1|29623|29623|2026-08-19 18:22:33.9498+00
V46_32:MP_COMPTEUR_NB_DEMARRAGE_A_FROID||3|1|0|0|2026-08-19 18:22:33.9498+00
V46_32:MP_CONSIGNE_POSITION_DEPHASEUR_AAC_ADMISSION|° crankshaft|3|1|0|0|2026-08-19 18:22:33.9498+00
V46_32:MP_CONSIGNE_PRESSION_ADMISSION|mbar|3|2|315|966|2026-08-19 18:22:33.9498+00
V46_32:MP_CON_RICHESSE|mixture|3|1|0.9990000474499539|0.9990000474499539|2026-08-19 18:22:33.9498+00
V46_32:MP_DEBAIRCONS|kg/h|3|3|0|7.600000113248825|2026-08-19 18:22:33.9498+00
V46_32:MP_DEBIT_AIR|kg/h|3|3|0|7.700000114738941|2026-08-19 18:22:33.9498+00
V46_32:MP_DEPASSEMENT_SEUIL_ENCRASSEMENT_MOTEUR||3|2|0|1|2026-08-19 18:22:33.9498+00
V46_32:MP_ETAT_COH_POSITION_AAC_ADMI_VIL||3|1|1|1|2026-08-19 18:22:33.9498+00
V46_32:MP_ETAT_PROGRAMMATION_ANTI_DEMARRAGE||3|1|4|4|2026-08-19 18:22:33.9498+00
V46_32:MP_ETAT_REGULATION_SONDE_A_OXYGENE_AMONT||3|2|0|1|2026-08-19 18:22:33.9498+00
V46_32:MP_ETAT_REGULATION_SONDE_A_OXYGENE_AVAL||3|1|0|0|2026-08-19 18:22:33.9498+00
V46_32:MP_ETAT_SONDE_A_OXYGENE_AMONT||3|2|0|1|2026-08-19 18:22:33.9498+00
V46_32:MP_ETAT_SONDE_A_OXYGENE_AVAL||3|2|0|1|2026-08-19 18:22:33.9498+00
V46_32:MP_ETAT_VERROUILLAGE_DEVERROUILLAGE_CALCULTATEUR||3|1|0|0|2026-08-19 18:22:33.9498+00
V46_32:MP_FACTEUR_CORRECTION_RICHESSE_AMONT|%|2|2|0.012121028749963791|0.02703767924790229|2026-08-19 18:12:50.780664+00
V46_32:MP_FACTEUR_CORRECTION_RICHESSE_AVAL|%|2|2|0.012121028749963791|0.02703767924790229|2026-08-19 18:12:50.780664+00
V46_32:MP_OPTION_APPAIRAGE_CHOISIE||3|1|1|1|2026-08-19 18:22:33.9498+00
V46_32:MP_PB_TRANSMISSION_CODE_DEVERROUILLAGE||3|1|0|0|2026-08-19 18:22:33.9498+00
V46_32:MP_POS_DEPHASEUR_ACC_1|° crankshaft|3|1|0|0|2026-08-19 18:22:33.9498+00
V46_32:MP_PRESSIONTUBULURE|mbar|3|3|294|966|2026-08-19 18:22:33.9498+00
V46_32:MP_RCOAMONT|%|3|3|0|84.50000125914812|2026-08-19 18:22:33.9498+00
V46_32:MP_RCOAVAL||3|3|0|94.00000140070915|2026-08-19 18:22:33.9498+00
V46_32:MP_RCO_ELECTROVANNE_DEPHASEUR_ACC_1|%|3|1|0|0|2026-08-19 18:22:33.9498+00
V46_32:MP_REGIME_MOTEUR|rpm|4|4|0|1893|2026-08-19 18:55:56.537633+00
V46_32:MP_REMPLISSAGE_DE_CONSIGNE|%|3|3|18|65|2026-08-19 18:22:33.9498+00
V46_32:MP_REMPLISSAGE_MESURE|%|3|3|18|65|2026-08-19 18:22:33.9498+00
V46_32:MP_RETRAIT_AVANCE_ALLUMAGE_CYLINDRE_01|° crankshaft|3|1|0|0|2026-08-19 18:22:33.9498+00
V46_32:MP_RETRAIT_AVANCE_ALLUMAGE_CYLINDRE_02|° crankshaft|3|1|0|0|2026-08-19 18:22:33.9498+00
V46_32:MP_RETRAIT_AVANCE_ALLUMAGE_CYLINDRE_03|° crankshaft|3|1|0|0|2026-08-19 18:22:33.9498+00
V46_32:MP_RETRAIT_AVANCE_ALLUMAGE_CYLINDRE_04|° crankshaft|3|1|0|0|2026-08-19 18:22:33.9498+00
V46_32:MP_TEMPERATURE_D_EAU_MOTEUR_d|°C|4|2|92|95|2026-08-19 18:55:56.537633+00
V46_32:MP_TEMPS_INJECTION_CYLINDRE_01|ms|3|3|0|2.43999994546175|2026-08-19 18:22:33.9498+00
V46_32:MP_TEMPS_INJECTION_CYLINDRE_02|ms|3|3|0|2.43999994546175|2026-08-19 18:22:33.9498+00
V46_32:MP_TEMPS_INJECTION_CYLINDRE_03|ms|3|3|0|2.43999994546175|2026-08-19 18:22:33.9498+00
V46_32:MP_TEMPS_INJECTION_CYLINDRE_04|ms|3|3|0|2.43999994546175|2026-08-19 18:22:33.9498+00
V46_32:MP_TEMP_AIR_ADMISSION_SUP|°C|3|3|35|48|2026-08-19 18:22:33.9498+00
V46_32:MP_TENSION_ALIMENTATION_CALCULATEUR_CONTROLE_MOTEUR|V|3|3|13.000000193715096|14.400000214576721|2026-08-19 18:22:33.9498+00
V46_32:MP_TENSION_RECOPIE_POSITION_PAPILLON_01|mV|3|2|660|770|2026-08-19 18:22:33.9498+00
V46_32:MP_TENSION_RECOPIE_POSITION_PAPILLON_02|mV|3|3|4250|4370|2026-08-19 18:22:33.9498+00
V46_32:MP_TENSION_SONDE_A_OXYGENE_AMONT|mV|3|2|136|693|2026-08-19 18:22:33.9498+00
V46_32:MP_TENSION_SONDE_A_OXYGENE_AVAL|mV|3|3|92|625|2026-08-19 18:22:33.9498+00
